Species,Number,Location ID,Date,Time,Latitude,Longitude
Pipistrellus pygmaeus,1,C9,18/07/2018,23:49:12,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,20/07/2018,01:37:27,55.16233333,-3.141583333
Nyctalus spp.,1,C9,22/07/2018,00:19:55,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,25/07/2018,00:12:00,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,25/07/2018,00:18:16,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,25/07/2018,00:45:57,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,25/07/2018,01:00:08,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,25/07/2018,01:18:39,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,24/07/2018,22:41:27,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,24/07/2018,22:41:34,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,24/07/2018,22:41:38,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,24/07/2018,22:41:46,55.16233333,-3.141583333
Pipistrellus pipistrellus,2,C9,24/07/2018,23:02:19,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,24/07/2018,23:04:20,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,24/07/2018,23:04:24,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,24/07/2018,23:04:29,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,24/07/2018,23:05:52,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,24/07/2018,23:07:13,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,24/07/2018,23:09:06,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,24/07/2018,23:22:02,55.16233333,-3.141583333
Pipistrellus pygmaeus,1,C9,24/07/2018,23:41:02,55.16233333,-3.141583333
Myotis spp.,1,C9,26/07/2018,00:41:56,55.16233333,-3.141583333
Nyctalus noctula,1,C9,25/07/2018,22:31:00,55.16233333,-3.141583333
Nyctalus noctula,1,C9,25/07/2018,22:36:17,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,25/07/2018,23:04:09,55.16233333,-3.141583333
Nyctalus noctula,1,C9,25/07/2018,23:15:21,55.16233333,-3.141583333
Nyctalus noctula,1,C9,25/07/2018,23:15:29,55.16233333,-3.141583333
Pipistrellus pygmaeus,1,C9,27/07/2018,00:33:42,55.16233333,-3.141583333
Pipistrellus pygmaeus,1,C9,27/07/2018,00:33:48,55.16233333,-3.141583333
Pipistrellus pygmaeus,1,C9,27/07/2018,00:33:56,55.16233333,-3.141583333
Pipistrellus pygmaeus,1,C9,27/07/2018,00:46:45,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,26/07/2018,22:53:08,55.16233333,-3.141583333
Pipistrellus pipistrellus,2,C9,26/07/2018,22:59:56,55.16233333,-3.141583333
Pipistrellus pygmaeus,1,C9,26/07/2018,23:21:24,55.16233333,-3.141583333
Pipistrellus pygmaeus,1,C9,26/07/2018,23:21:34,55.16233333,-3.141583333
Pipistrellus pygmaeus,1,C9,26/07/2018,23:21:50,55.16233333,-3.141583333
Pipistrellus pygmaeus,1,C9,26/07/2018,23:33:37,55.16233333,-3.141583333
Nyctalus noctula,1,C9,27/07/2018,22:13:25,55.16233333,-3.141583333
Nyctalus noctula,1,C9,03/08/2018,22:05:30,55.16233333,-3.141583333
Pipistrellus pygmaeus,1,C9,05/08/2018,00:23:44,55.16233333,-3.141583333
Nyctalus noctula,1,C9,04/08/2018,22:13:30,55.16233333,-3.141583333
Pipistrellus pygmaeus,1,C9,06/08/2018,00:10:58,55.16233333,-3.141583333
Nyctalus leisleri,1,C9,05/08/2018,21:56:42,55.16233333,-3.141583333
Pipistrellus pygmaeus,1,C9,05/08/2018,22:47:10,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,05/08/2018,23:57:46,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,07/08/2018,22:39:59,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,09/08/2018,22:43:13,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,14/08/2018,00:34:46,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,14/08/2018,01:56:30,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,13/08/2018,21:45:53,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,13/08/2018,21:46:05,55.16233333,-3.141583333
Nyctalus leisleri,1,C9,13/08/2018,21:57:23,55.16233333,-3.141583333
Nyctalus spp.,1,C9,13/08/2018,21:57:31,55.16233333,-3.141583333
Nyctalus spp.,1,C9,13/08/2018,21:57:41,55.16233333,-3.141583333
Nyctalus spp.,1,C9,13/08/2018,21:57:44,55.16233333,-3.141583333
Nyctalus spp.,1,C9,13/08/2018,21:57:57,55.16233333,-3.141583333
Nyctalus noctula,1,C9,13/08/2018,21:58:05,55.16233333,-3.141583333
Nyctalus noctula,1,C9,13/08/2018,21:58:15,55.16233333,-3.141583333
Nyctalus noctula,1,C9,13/08/2018,21:58:17,55.16233333,-3.141583333
Nyctalus noctula,1,C9,13/08/2018,21:58:31,55.16233333,-3.141583333
Nyctalus noctula,1,C9,13/08/2018,21:58:36,55.16233333,-3.141583333
Nyctalus noctula,1,C9,13/08/2018,21:58:56,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,13/08/2018,22:09:10,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,13/08/2018,22:09:23,55.16233333,-3.141583333
Pipistrellus pygmaeus,1,C9,13/08/2018,22:22:29,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,13/08/2018,22:29:49,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,13/08/2018,23:17:39,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,13/08/2018,23:17:47,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,13/08/2018,23:18:11,55.16233333,-3.141583333
Pipistrellus pygmaeus,1,C9,20/08/2018,00:05:13,55.16233333,-3.141583333
Pipistrellus pygmaeus,1,C9,20/08/2018,00:05:20,55.16233333,-3.141583333
Pipistrellus pygmaeus,1,C9,20/08/2018,00:05:24,55.16233333,-3.141583333
Pipistrellus pygmaeus,1,C9,20/08/2018,00:05:29,55.16233333,-3.141583333
Pipistrellus pygmaeus,1,C9,20/08/2018,00:05:34,55.16233333,-3.141583333
Pipistrellus pygmaeus,1,C9,20/08/2018,00:32:40,55.16233333,-3.141583333
Pipistrellus pygmaeus,1,C9,20/08/2018,00:32:45,55.16233333,-3.141583333
Pipistrellus pygmaeus,1,C9,20/08/2018,00:32:50,55.16233333,-3.141583333
Pipistrellus pygmaeus,1,C9,20/08/2018,00:33:48,55.16233333,-3.141583333
Pipistrellus pygmaeus,1,C9,20/08/2018,00:35:18,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,20/08/2018,00:46:26,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,20/08/2018,00:59:07,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,20/08/2018,01:02:48,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,20/08/2018,01:03:02,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,20/08/2018,01:03:18,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,20/08/2018,01:03:55,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,20/08/2018,01:08:30,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,20/08/2018,01:08:35,55.16233333,-3.141583333
Nyctalus spp.,1,C9,20/08/2018,01:17:51,55.16233333,-3.141583333
Nyctalus spp.,1,C9,20/08/2018,01:17:55,55.16233333,-3.141583333
Nyctalus noctula,1,C9,20/08/2018,01:18:12,55.16233333,-3.141583333
Nyctalus leisleri,1,C9,20/08/2018,01:18:18,55.16233333,-3.141583333
Nyctalus noctula,1,C9,20/08/2018,01:21:23,55.16233333,-3.141583333
Nyctalus noctula,1,C9,20/08/2018,01:21:34,55.16233333,-3.141583333
Nyctalus noctula,1,C9,20/08/2018,01:22:10,55.16233333,-3.141583333
Nyctalus spp.,1,C9,20/08/2018,01:22:41,55.16233333,-3.141583333
Nyctalus noctula,1,C9,20/08/2018,01:22:56,55.16233333,-3.141583333
Nyctalus spp.,1,C9,20/08/2018,01:23:01,55.16233333,-3.141583333
Nyctalus noctula,1,C9,20/08/2018,01:23:15,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,20/08/2018,01:24:24,55.16233333,-3.141583333
Nyctalus noctula,1,C9,20/08/2018,01:25:33,55.16233333,-3.141583333
Nyctalus spp.,1,C9,20/08/2018,01:27:08,55.16233333,-3.141583333
Nyctalus noctula,1,C9,20/08/2018,01:28:50,55.16233333,-3.141583333
Nyctalus noctula,1,C9,20/08/2018,01:29:08,55.16233333,-3.141583333
Nyctalus noctula,1,C9,20/08/2018,01:29:29,55.16233333,-3.141583333
Nyctalus noctula,1,C9,20/08/2018,01:29:36,55.16233333,-3.141583333
Pipistrellus pygmaeus,1,C9,20/08/2018,01:35:08,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,20/08/2018,01:35:14,55.16233333,-3.141583333
Pipistrellus pygmaeus,1,C9,20/08/2018,02:03:50,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,20/08/2018,02:06:57,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,20/08/2018,02:16:20,55.16233333,-3.141583333
Myotis spp.,1,C9,20/08/2018,02:58:04,55.16233333,-3.141583333
Pipistrellus pygmaeus,1,C9,20/08/2018,03:05:14,55.16233333,-3.141583333
Pipistrellus pygmaeus,1,C9,20/08/2018,03:05:38,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,20/08/2018,03:10:11,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,20/08/2018,03:20:21,55.16233333,-3.141583333
Pipistrellus pygmaeus,1,C9,20/08/2018,03:35:03,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,20/08/2018,04:04:44,55.16233333,-3.141583333
Pipistrellus pygmaeus,1,C9,20/08/2018,04:15:14,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,19/08/2018,21:50:31,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,19/08/2018,22:04:50,55.16233333,-3.141583333
Nyctalus noctula,1,C9,19/08/2018,22:38:24,55.16233333,-3.141583333
Nyctalus spp.,1,C9,19/08/2018,22:38:30,55.16233333,-3.141583333
Nyctalus noctula,1,C9,19/08/2018,22:38:38,55.16233333,-3.141583333
Pipistrellus pygmaeus,1,C9,19/08/2018,22:40:29,55.16233333,-3.141583333
Pipistrellus pygmaeus,1,C9,19/08/2018,22:47:10,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,19/08/2018,22:51:18,55.16233333,-3.141583333
Myotis spp.,1,C9,19/08/2018,22:52:10,55.16233333,-3.141583333
Nyctalus noctula,1,C9,19/08/2018,23:04:52,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,19/08/2018,23:30:36,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,19/08/2018,23:49:23,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,19/08/2018,23:49:28,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,19/08/2018,23:50:01,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,19/08/2018,23:50:10,55.16233333,-3.141583333
Pipistrellus pygmaeus,1,C9,21/08/2018,00:00:02,55.16233333,-3.141583333
Pipistrellus pygmaeus,1,C9,21/08/2018,00:00:11,55.16233333,-3.141583333
Pipistrellus pygmaeus,2,C9,21/08/2018,00:00:14,55.16233333,-3.141583333
Pipistrellus pygmaeus,1,C9,21/08/2018,00:00:58,55.16233333,-3.141583333
Pipistrellus pygmaeus,1,C9,21/08/2018,00:01:02,55.16233333,-3.141583333
Pipistrellus pygmaeus,1,C9,21/08/2018,00:01:06,55.16233333,-3.141583333
Myotis spp.,1,C9,21/08/2018,00:05:42,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,21/08/2018,00:12:06,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,21/08/2018,00:12:11,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,21/08/2018,00:12:15,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,21/08/2018,00:12:19,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,21/08/2018,00:12:25,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,21/08/2018,00:12:31,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,21/08/2018,00:12:44,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,21/08/2018,00:13:08,55.16233333,-3.141583333
Pipistrellus pygmaeus,1,C9,21/08/2018,00:13:36,55.16233333,-3.141583333
Pipistrellus pygmaeus,1,C9,21/08/2018,00:13:40,55.16233333,-3.141583333
Pipistrellus pipistrellus,2,C9,21/08/2018,00:14:33,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,21/08/2018,00:14:38,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,21/08/2018,00:15:58,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,21/08/2018,00:18:13,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,21/08/2018,00:19:08,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,21/08/2018,00:19:30,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,21/08/2018,00:20:09,55.16233333,-3.141583333
Pipistrellus pipistrellus,2,C9,21/08/2018,00:21:33,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,21/08/2018,00:21:39,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,21/08/2018,00:21:43,55.16233333,-3.141583333
Myotis spp.,1,C9,21/08/2018,00:21:43,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,21/08/2018,00:21:51,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,21/08/2018,00:22:04,55.16233333,-3.141583333
Pipistrellus pygmaeus,1,C9,21/08/2018,00:24:09,55.16233333,-3.141583333
Pipistrellus pygmaeus,1,C9,21/08/2018,00:24:12,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,21/08/2018,00:36:35,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,21/08/2018,00:36:42,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,21/08/2018,00:45:39,55.16233333,-3.141583333
Nyctalus noctula,1,C9,21/08/2018,00:46:03,55.16233333,-3.141583333
Nyctalus noctula,1,C9,21/08/2018,00:46:10,55.16233333,-3.141583333
Nyctalus noctula,1,C9,21/08/2018,00:46:24,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,21/08/2018,00:52:20,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,21/08/2018,00:52:25,55.16233333,-3.141583333
Pipistrellus pygmaeus,1,C9,21/08/2018,01:03:36,55.16233333,-3.141583333
Nyctalus noctula,1,C9,21/08/2018,01:05:10,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,21/08/2018,01:14:16,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,21/08/2018,01:14:25,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,21/08/2018,01:14:35,55.16233333,-3.141583333
Pipistrellus pygmaeus,1,C9,21/08/2018,01:32:35,55.16233333,-3.141583333
Pipistrellus pygmaeus,1,C9,21/08/2018,01:32:45,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,21/08/2018,01:38:50,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,21/08/2018,01:38:54,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,21/08/2018,01:39:03,55.16233333,-3.141583333
Nyctalus noctula,1,C9,21/08/2018,02:37:34,55.16233333,-3.141583333
Nyctalus spp.,1,C9,21/08/2018,02:37:41,55.16233333,-3.141583333
Nyctalus noctula,1,C9,21/08/2018,02:37:54,55.16233333,-3.141583333
Pipistrellus pygmaeus,1,C9,21/08/2018,02:45:29,55.16233333,-3.141583333
Nyctalus spp.,1,C9,21/08/2018,02:48:44,55.16233333,-3.141583333
Nyctalus spp.,1,C9,21/08/2018,02:51:07,55.16233333,-3.141583333
Nyctalus noctula,1,C9,21/08/2018,02:57:17,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,20/08/2018,21:18:24,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,20/08/2018,21:23:47,55.16233333,-3.141583333
Pipistrellus pygmaeus,1,C9,20/08/2018,21:25:05,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,20/08/2018,21:28:09,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,20/08/2018,21:28:37,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,20/08/2018,21:28:45,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,20/08/2018,21:29:58,55.16233333,-3.141583333
Pipistrellus pygmaeus,1,C9,20/08/2018,21:30:53,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,20/08/2018,21:31:54,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,20/08/2018,21:32:06,55.16233333,-3.141583333
Pipistrellus pygmaeus,1,C9,20/08/2018,21:32:14,55.16233333,-3.141583333
Pipistrellus pipistrellus,2,C9,20/08/2018,21:33:01,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,20/08/2018,21:33:19,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,20/08/2018,21:35:57,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,20/08/2018,21:36:06,55.16233333,-3.141583333
Pipistrellus pipistrellus,2,C9,20/08/2018,21:37:41,55.16233333,-3.141583333
Pipistrellus pipistrellus,2,C9,20/08/2018,21:37:50,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,20/08/2018,21:37:55,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,20/08/2018,21:40:49,55.16233333,-3.141583333
Pipistrellus pygmaeus,2,C9,20/08/2018,21:43:45,55.16233333,-3.141583333
Pipistrellus pygmaeus,1,C9,20/08/2018,21:44:50,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,20/08/2018,21:44:54,55.16233333,-3.141583333
Pipistrellus pygmaeus,1,C9,20/08/2018,21:44:54,55.16233333,-3.141583333
Pipistrellus pygmaeus,1,C9,20/08/2018,21:45:04,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,20/08/2018,21:45:21,55.16233333,-3.141583333
Pipistrellus pygmaeus,1,C9,20/08/2018,21:45:21,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,20/08/2018,21:45:55,55.16233333,-3.141583333
Pipistrellus pygmaeus,1,C9,20/08/2018,21:47:48,55.16233333,-3.141583333
Pipistrellus pipistrellus,2,C9,20/08/2018,21:47:58,55.16233333,-3.141583333
Pipistrellus pygmaeus,1,C9,20/08/2018,21:48:11,55.16233333,-3.141583333
Pipistrellus pygmaeus,1,C9,20/08/2018,21:48:55,55.16233333,-3.141583333
Pipistrellus pygmaeus,1,C9,20/08/2018,21:49:24,55.16233333,-3.141583333
Pipistrellus pygmaeus,1,C9,20/08/2018,21:49:47,55.16233333,-3.141583333
Pipistrellus pygmaeus,1,C9,20/08/2018,21:50:12,55.16233333,-3.141583333
Pipistrellus pygmaeus,1,C9,20/08/2018,21:50:20,55.16233333,-3.141583333
Pipistrellus pygmaeus,1,C9,20/08/2018,21:51:24,55.16233333,-3.141583333
Pipistrellus pygmaeus,1,C9,20/08/2018,21:53:13,55.16233333,-3.141583333
Pipistrellus pygmaeus,1,C9,20/08/2018,21:53:47,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,20/08/2018,21:54:30,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,20/08/2018,21:54:46,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,20/08/2018,21:55:17,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,20/08/2018,21:55:28,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,20/08/2018,21:55:51,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,20/08/2018,21:55:57,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,20/08/2018,21:56:05,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,20/08/2018,21:56:14,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,20/08/2018,21:56:21,55.16233333,-3.141583333
Pipistrellus pygmaeus,1,C9,20/08/2018,21:56:21,55.16233333,-3.141583333
Pipistrellus pygmaeus,1,C9,20/08/2018,21:56:39,55.16233333,-3.141583333
Pipistrellus pygmaeus,1,C9,20/08/2018,21:56:48,55.16233333,-3.141583333
Pipistrellus pygmaeus,1,C9,20/08/2018,21:57:12,55.16233333,-3.141583333
Pipistrellus pygmaeus,1,C9,20/08/2018,21:57:25,55.16233333,-3.141583333
Pipistrellus pygmaeus,1,C9,20/08/2018,21:57:32,55.16233333,-3.141583333
Pipistrellus pygmaeus,1,C9,20/08/2018,21:57:39,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,20/08/2018,21:58:31,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,20/08/2018,21:58:46,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,20/08/2018,21:58:53,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,20/08/2018,21:59:00,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,20/08/2018,21:59:03,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,20/08/2018,21:59:15,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,20/08/2018,21:59:19,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,20/08/2018,21:59:29,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,20/08/2018,22:01:18,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,20/08/2018,22:03:45,55.16233333,-3.141583333
Pipistrellus pygmaeus,1,C9,20/08/2018,22:04:55,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,20/08/2018,22:05:17,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,20/08/2018,22:05:27,55.16233333,-3.141583333
Pipistrellus pygmaeus,1,C9,20/08/2018,22:05:48,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,20/08/2018,22:06:11,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,20/08/2018,22:06:37,55.16233333,-3.141583333
Pipistrellus pygmaeus,1,C9,20/08/2018,22:08:53,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,20/08/2018,22:09:21,55.16233333,-3.141583333
Pipistrellus pipistrellus,2,C9,20/08/2018,22:09:26,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,20/08/2018,22:09:30,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,20/08/2018,22:09:38,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,20/08/2018,22:09:43,55.16233333,-3.141583333
Pipistrellus pygmaeus,2,C9,20/08/2018,22:09:54,55.16233333,-3.141583333
Pipistrellus pygmaeus,1,C9,20/08/2018,22:10:36,55.16233333,-3.141583333
Pipistrellus pygmaeus,1,C9,20/08/2018,22:10:40,55.16233333,-3.141583333
Pipistrellus pygmaeus,2,C9,20/08/2018,22:10:44,55.16233333,-3.141583333
Pipistrellus pipistrellus,2,C9,20/08/2018,22:12:08,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,20/08/2018,22:12:16,55.16233333,-3.141583333
Pipistrellus pygmaeus,1,C9,20/08/2018,22:12:25,55.16233333,-3.141583333
Pipistrellus pygmaeus,1,C9,20/08/2018,22:12:29,55.16233333,-3.141583333
Pipistrellus pygmaeus,1,C9,20/08/2018,22:12:35,55.16233333,-3.141583333
Pipistrellus pygmaeus,1,C9,20/08/2018,22:13:09,55.16233333,-3.141583333
Pipistrellus pygmaeus,1,C9,20/08/2018,22:13:13,55.16233333,-3.141583333
Pipistrellus pygmaeus,1,C9,20/08/2018,22:13:25,55.16233333,-3.141583333
Pipistrellus pygmaeus,1,C9,20/08/2018,22:15:11,55.16233333,-3.141583333
Pipistrellus pygmaeus,1,C9,20/08/2018,22:15:19,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,20/08/2018,22:15:22,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,20/08/2018,22:15:31,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,20/08/2018,22:15:38,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,20/08/2018,22:16:15,55.16233333,-3.141583333
Pipistrellus pipistrellus,2,C9,20/08/2018,22:16:19,55.16233333,-3.141583333
Pipistrellus nathusii,1,C9,20/08/2018,22:16:19,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,20/08/2018,22:16:22,55.16233333,-3.141583333
Pipistrellus pygmaeus,1,C9,20/08/2018,22:18:16,55.16233333,-3.141583333
Pipistrellus pygmaeus,1,C9,20/08/2018,22:18:20,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,20/08/2018,22:18:24,55.16233333,-3.141583333
Pipistrellus pygmaeus,1,C9,20/08/2018,22:18:24,55.16233333,-3.141583333
Pipistrellus pygmaeus,1,C9,20/08/2018,22:18:28,55.16233333,-3.141583333
Pipistrellus pygmaeus,2,C9,20/08/2018,22:18:37,55.16233333,-3.141583333
Pipistrellus pygmaeus,1,C9,20/08/2018,22:19:02,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,20/08/2018,22:19:33,55.16233333,-3.141583333
Pipistrellus pygmaeus,1,C9,20/08/2018,22:26:13,55.16233333,-3.141583333
Pipistrellus pygmaeus,1,C9,20/08/2018,22:27:04,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,20/08/2018,22:27:53,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,20/08/2018,22:27:58,55.16233333,-3.141583333
Pipistrellus pygmaeus,1,C9,20/08/2018,22:30:16,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,20/08/2018,22:30:52,55.16233333,-3.141583333
Pipistrellus pygmaeus,1,C9,20/08/2018,22:33:36,55.16233333,-3.141583333
Nyctalus noctula,1,C9,20/08/2018,22:33:36,55.16233333,-3.141583333
Nyctalus noctula,1,C9,20/08/2018,22:33:43,55.16233333,-3.141583333
Nyctalus noctula,1,C9,20/08/2018,22:33:50,55.16233333,-3.141583333
Pipistrellus pygmaeus,1,C9,20/08/2018,22:33:58,55.16233333,-3.141583333
Nyctalus noctula,1,C9,20/08/2018,22:33:58,55.16233333,-3.141583333
Pipistrellus pygmaeus,1,C9,20/08/2018,22:42:32,55.16233333,-3.141583333
Pipistrellus pygmaeus,1,C9,20/08/2018,22:43:34,55.16233333,-3.141583333
Pipistrellus pygmaeus,1,C9,20/08/2018,22:43:39,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,20/08/2018,22:44:54,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,20/08/2018,22:45:09,55.16233333,-3.141583333
Pipistrellus pipistrellus,2,C9,20/08/2018,22:45:19,55.16233333,-3.141583333
Pipistrellus pygmaeus,1,C9,20/08/2018,22:45:28,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,20/08/2018,22:47:03,55.16233333,-3.141583333
Pipistrellus pipistrellus,1,C9,20/08/2018,22:47:34,55.16233333,-3.141583333
