"","location_name","lat","lon","date","species_tvk","species","passes","percentile","activity_level","pass_definition","detector_make","detector_model","detector_height_m","roost_within_25m","activity_elevated_by_roost","roost_species","linear_feature_adjacent","linear_feature_25m","anthropogenic_feature_adjacent","anthropogenic_feature_25m","temperature_c","rainfall","wind_speed_mph","method_of_classification","analysis_software_used","site_name","reference_range_size","location_filter","date_filter","detector_make_filter","timestamp","DateTime","Night","Month","sunset","sunrise","night_length_hr","night_length_min","post_set_min","pre_rise_min","post_set_hr","pre_rise_hr","post_set_hr_int","pre_rise_hr_int","Spp","lower","upper","passes.per.hour"
"1","d8",55.022133,-6.82135,"2018-07-25","NBNSYS0000040730","Myotis",1,0,"low","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",74,100,1,"No","2018-07-25 00:27:05",2018-07-25 00:27:05,2018-07-24,"Jul",2018-07-24 21:46:41,2018-07-25 05:24:49,7.63555555555556,458.133333333333,160.4,297.733333333333,2.67333333333333,4.96222222222222,3,5,"Myotis",30,70,0.13
"2","d7",55.024583,-6.821733,"2018-07-29","NBNSYS0000040730","Myotis",1,0,"low","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",74,100,1,"No","2018-07-29 23:41:11",2018-07-29 23:41:11,2018-07-29,"Jul",2018-07-29 21:38:13,2018-07-30 05:33:25,7.92,475.2,122.966666666667,352.233333333333,2.04944444444444,5.87055555555556,2,6,"Myotis",30,70,0.13
"3","d10",55.017283,-6.81975,"2018-08-05","NBNSYS0000040730","Myotis",1,0,"low","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",74,100,1,"No","2018-08-05 01:10:08",2018-08-05 01:10:08,2018-08-04,"Aug",2018-08-04 21:26:56,2018-08-05 05:44:12,8.28777777777778,497.266666666667,223.2,274.066666666667,3.72,4.56777777777778,4,5,"Myotis",30,70,0.12
"4","d7",55.024583,-6.821733,"2018-08-05","NBNSYS0000040730","Myotis",1,0,"low","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",74,100,1,"No","2018-08-05 00:42:03",2018-08-05 00:42:03,2018-08-04,"Aug",2018-08-04 21:26:56,2018-08-05 05:44:12,8.28777777777778,497.266666666667,195.116666666667,302.15,3.25194444444444,5.03583333333333,3,5,"Myotis",30,70,0.12
"5","d8",55.022133,-6.82135,"2018-08-06","NBNSYS0000040730","Myotis",1,0,"low","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",74,100,1,"No","2018-08-06 02:55:55",2018-08-06 02:55:55,2018-08-05,"Aug",2018-08-05 21:24:57,2018-08-06 05:46:02,8.35138888888889,501.083333333333,330.966666666667,170.116666666667,5.51611111111111,2.83527777777778,6,3,"Myotis",30,70,0.12
"6","d9",55.01965,-6.82065,"2018-08-07","NBNSYS0000040730","Myotis",3,51,"medium","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",74,100,1,"No","2018-08-07 01:55:52",2018-08-07 01:55:52,2018-08-06,"Aug",2018-08-06 21:22:56,2018-08-07 05:47:53,8.41583333333333,504.95,272.933333333333,232.016666666667,4.54888888888889,3.86694444444444,5,4,"Myotis",30,70,0.36
"7","d10",55.017283,-6.81975,"2018-08-11","NBNSYS0000040730","Myotis",1,0,"low","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",74,100,1,"No","2018-08-11 01:28:58",2018-08-11 01:28:58,2018-08-10,"Aug",2018-08-10 21:14:36,2018-08-11 05:55:18,8.67833333333333,520.7,254.366666666667,266.333333333333,4.23944444444444,4.43888888888889,4,4,"Myotis",30,70,0.12
"8","d8",55.022133,-6.82135,"2018-08-11","NBNSYS0000040730","Myotis",1,0,"low","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",74,100,1,"No","2018-08-11 03:42:12",2018-08-11 03:42:12,2018-08-10,"Aug",2018-08-10 21:14:36,2018-08-11 05:55:18,8.67833333333333,520.7,387.6,133.1,6.46,2.21833333333333,6,2,"Myotis",30,70,0.12
"9","d9",55.01965,-6.82065,"2018-08-11","NBNSYS0000040730","Myotis",1,0,"low","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",74,100,1,"No","2018-08-11 03:08:58",2018-08-11 03:08:58,2018-08-10,"Aug",2018-08-10 21:14:36,2018-08-11 05:55:18,8.67833333333333,520.7,354.366666666667,166.333333333333,5.90611111111111,2.77222222222222,6,3,"Myotis",30,70,0.12
"10","d8",55.022133,-6.82135,"2018-08-19","NBNSYS0000040730","Myotis",1,0,"low","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",74,100,1,"No","2018-08-19 23:32:02",2018-08-19 23:32:02,2018-08-19,"Aug",2018-08-19 20:54:30,2018-08-20 06:12:12,9.295,557.7,157.533333333333,400.166666666667,2.62555555555556,6.66944444444444,3,7,"Myotis",30,70,0.11
"11","d10",55.017283,-6.81975,"2018-08-21","NBNSYS0000040730","Myotis",1,0,"low","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",74,100,1,"No","2018-08-21 01:29:20",2018-08-21 01:29:20,2018-08-20,"Aug",2018-08-20 20:52:10,2018-08-21 06:14:05,9.36527777777778,561.916666666667,277.166666666667,284.75,4.61944444444444,4.74583333333333,5,5,"Myotis",30,70,0.11
"12","d7",55.024583,-6.821733,"2018-08-21","NBNSYS0000040730","Myotis",2,31,"low/medium","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",74,100,1,"No","2018-08-21 00:37:03",2018-08-21 00:37:03,2018-08-20,"Aug",2018-08-20 20:52:10,2018-08-21 06:14:05,9.36527777777778,561.916666666667,224.883333333333,337.033333333333,3.74805555555556,5.61722222222222,4,6,"Myotis",30,70,0.21
"13","d8",55.022133,-6.82135,"2018-08-21","NBNSYS0000040730","Myotis",3,51,"medium","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",74,100,1,"No","2018-08-21 00:40:34",2018-08-21 00:40:34,2018-08-20,"Aug",2018-08-20 20:52:10,2018-08-21 06:14:05,9.36527777777778,561.916666666667,228.4,333.516666666667,3.80666666666667,5.55861111111111,4,6,"Myotis",30,70,0.32
"14","d9",55.01965,-6.82065,"2018-08-21","NBNSYS0000040730","Myotis",1,0,"low","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",74,100,1,"No","2018-08-21 01:18:49",2018-08-21 01:18:49,2018-08-20,"Aug",2018-08-20 20:52:10,2018-08-21 06:14:05,9.36527777777778,561.916666666667,266.65,295.266666666667,4.44416666666667,4.92111111111111,4,5,"Myotis",30,70,0.11
"15","d10",55.017283,-6.81975,"2018-08-26","NBNSYS0000040730","Myotis",1,0,"low","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",74,100,1,"No","2018-08-26 00:24:46",2018-08-26 00:24:46,2018-08-25,"Aug",2018-08-25 20:40:16,2018-08-26 06:23:28,9.72,583.2,224.5,358.7,3.74166666666667,5.97833333333333,4,6,"Myotis",30,70,0.1
"16","d9",55.01965,-6.82065,"2018-08-28","NBNSYS0000040730","Myotis",1,0,"low","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",74,100,1,"No","2018-08-28 00:37:50",2018-08-28 00:37:50,2018-08-27,"Aug",2018-08-27 20:35:25,2018-08-28 06:27:13,9.86333333333333,591.8,242.416666666667,349.383333333333,4.04027777777778,5.82305555555556,4,6,"Myotis",30,70,0.1
"17","d9",55.01965,-6.82065,"2018-08-30","NBNSYS0000040730","Myotis",1,0,"low","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",74,100,1,"No","2018-08-30 22:32:01",2018-08-30 22:32:01,2018-08-30,"Aug",2018-08-30 20:28:02,2018-08-31 06:32:49,10.0797222222222,604.783333333333,123.983333333333,480.8,2.06638888888889,8.01333333333333,2,8,"Myotis",30,70,0.1
"18","d10",55.017283,-6.81975,"2018-09-01","NBNSYS0000040730","Myotis",1,0,"low","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",74,100,1,"No","2018-09-01 23:00:02",2018-09-01 23:00:02,2018-09-01,"Sep",2018-09-01 20:23:03,2018-09-02 06:36:33,10.225,613.5,156.983333333333,456.516666666667,2.61638888888889,7.60861111111111,3,8,"Myotis",30,70,0.1
"19","d8",55.022133,-6.82135,"2018-09-04","NBNSYS0000040730","Myotis",1,0,"low","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",74,100,1,"No","2018-09-04 23:58:26",2018-09-04 23:58:26,2018-09-04,"Sep",2018-09-04 20:15:30,2018-09-05 06:42:08,10.4438888888889,626.633333333333,222.933333333333,403.7,3.71555555555556,6.72833333333333,4,7,"Myotis",30,70,0.1
"20","d10",55.017283,-6.81975,"2018-09-06","NBNSYS0000040730","Myotis",1,0,"low","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",74,100,1,"No","2018-09-06 03:02:01",2018-09-06 03:02:01,2018-09-05,"Sep",2018-09-05 20:12:58,2018-09-06 06:43:59,10.5169444444444,631.016666666667,409.05,221.966666666667,6.8175,3.69944444444444,7,4,"Myotis",30,70,0.1
"21","d10",55.017283,-6.81975,"2018-07-10","NHMSYS0000080185","Nyctalus leisleri",7,73,"medium/high","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-07-10 00:06:00",2018-07-10 00:06:00,2018-07-09,"Jul",2018-07-09 22:05:31,2018-07-10 05:02:47,6.95444444444444,417.266666666667,120.483333333333,296.783333333333,2.00805555555556,4.94638888888889,2,5,"Leisler's",8,18,1.01
"22","d8",55.022133,-6.82135,"2018-07-10","NHMSYS0000080185","Nyctalus leisleri",3,51,"medium","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-07-10 02:16:47",2018-07-10 02:16:47,2018-07-09,"Jul",2018-07-09 22:05:31,2018-07-10 05:02:47,6.95444444444444,417.266666666667,251.266666666667,166,4.18777777777778,2.76666666666667,4,3,"Leisler's",8,18,0.43
"23","d8",55.022133,-6.82135,"2018-07-10","NHMSYS0000080185","Nyctalus leisleri",3,51,"medium","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-07-10 23:14:12",2018-07-10 23:14:12,2018-07-10,"Jul",2018-07-10 22:04:37,2018-07-11 05:04:01,6.99,419.4,69.5833333333333,349.816666666667,1.15972222222222,5.83027777777778,1,6,"Leisler's",8,18,0.43
"24","d10",55.017283,-6.81975,"2018-07-11","NHMSYS0000080185","Nyctalus leisleri",2,31,"low/medium","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-07-11 02:03:24",2018-07-11 02:03:24,2018-07-10,"Jul",2018-07-10 22:04:37,2018-07-11 05:04:01,6.99,419.4,238.783333333333,180.616666666667,3.97972222222222,3.01027777777778,4,3,"Leisler's",8,18,0.29
"25","d7",55.024583,-6.821733,"2018-07-11","NHMSYS0000080185","Nyctalus leisleri",1,0,"low","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-07-11 02:40:36",2018-07-11 02:40:36,2018-07-10,"Jul",2018-07-10 22:04:37,2018-07-11 05:04:01,6.99,419.4,275.983333333333,143.416666666667,4.59972222222222,2.39027777777778,5,2,"Leisler's",8,18,0.14
"26","d9",55.01965,-6.82065,"2018-07-11","NHMSYS0000080185","Nyctalus leisleri",4,60,"medium/high","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-07-11 03:31:19",2018-07-11 03:31:19,2018-07-10,"Jul",2018-07-10 22:04:37,2018-07-11 05:04:01,6.99,419.4,326.7,92.7,5.445,1.545,5,2,"Leisler's",8,18,0.57
"27","d10",55.017283,-6.81975,"2018-07-12","NHMSYS0000080185","Nyctalus leisleri",10,80,"high","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-07-12 02:02:11",2018-07-12 02:02:11,2018-07-11,"Jul",2018-07-11 22:03:39,2018-07-12 05:05:17,7.02722222222222,421.633333333333,238.533333333333,183.1,3.97555555555556,3.05166666666667,4,3,"Leisler's",8,18,1.42
"28","d6",55.0269,-6.821783,"2018-07-12","NHMSYS0000080185","Nyctalus leisleri",2,31,"low/medium","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-07-12 23:47:59",2018-07-12 23:47:59,2018-07-12,"Jul",2018-07-12 22:02:39,2018-07-13 05:06:36,7.06583333333333,423.95,105.333333333333,318.616666666667,1.75555555555556,5.31027777777778,2,5,"Leisler's",8,18,0.28
"29","d7",55.024583,-6.821733,"2018-07-12","NHMSYS0000080185","Nyctalus leisleri",1,0,"low","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-07-12 23:44:02",2018-07-12 23:44:02,2018-07-12,"Jul",2018-07-12 22:02:39,2018-07-13 05:06:36,7.06583333333333,423.95,101.383333333333,322.566666666667,1.68972222222222,5.37611111111111,2,5,"Leisler's",8,18,0.14
"30","d10",55.017283,-6.81975,"2018-07-13","NHMSYS0000080185","Nyctalus leisleri",11,82,"high","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-07-13 00:04:02",2018-07-13 00:04:02,2018-07-12,"Jul",2018-07-12 22:02:39,2018-07-13 05:06:36,7.06583333333333,423.95,121.383333333333,302.566666666667,2.02305555555556,5.04277777777778,2,5,"Leisler's",8,18,1.56
"31","d10",55.017283,-6.81975,"2018-07-13","NHMSYS0000080185","Nyctalus leisleri",11,82,"high","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-07-13 23:14:11",2018-07-13 23:14:11,2018-07-13,"Jul",2018-07-13 22:01:35,2018-07-14 05:07:56,7.10583333333333,426.35,72.6,353.75,1.21,5.89583333333333,1,6,"Leisler's",8,18,1.55
"32","d6",55.0269,-6.821783,"2018-07-13","NHMSYS0000080185","Nyctalus leisleri",2,31,"low/medium","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-07-13 22:58:05",2018-07-13 22:58:05,2018-07-13,"Jul",2018-07-13 22:01:35,2018-07-14 05:07:56,7.10583333333333,426.35,56.5,369.85,0.941666666666667,6.16416666666667,1,6,"Leisler's",8,18,0.28
"33","d7",55.024583,-6.821733,"2018-07-13","NHMSYS0000080185","Nyctalus leisleri",2,31,"low/medium","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-07-13 23:53:07",2018-07-13 23:53:07,2018-07-13,"Jul",2018-07-13 22:01:35,2018-07-14 05:07:56,7.10583333333333,426.35,111.533333333333,314.816666666667,1.85888888888889,5.24694444444444,2,5,"Leisler's",8,18,0.28
"34","d8",55.022133,-6.82135,"2018-07-13","NHMSYS0000080185","Nyctalus leisleri",12,83,"high","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-07-13 00:04:54",2018-07-13 00:04:54,2018-07-12,"Jul",2018-07-12 22:02:39,2018-07-13 05:06:36,7.06583333333333,423.95,122.25,301.7,2.0375,5.02833333333333,2,5,"Leisler's",8,18,1.7
"35","d8",55.022133,-6.82135,"2018-07-13","NHMSYS0000080185","Nyctalus leisleri",12,83,"high","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-07-13 22:40:45",2018-07-13 22:40:45,2018-07-13,"Jul",2018-07-13 22:01:35,2018-07-14 05:07:56,7.10583333333333,426.35,39.1666666666667,387.183333333333,0.652777777777778,6.45305555555556,1,6,"Leisler's",8,18,1.69
"36","d9",55.01965,-6.82065,"2018-07-13","NHMSYS0000080185","Nyctalus leisleri",8,77,"medium/high","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-07-13 00:28:12",2018-07-13 00:28:12,2018-07-12,"Jul",2018-07-12 22:02:39,2018-07-13 05:06:36,7.06583333333333,423.95,145.55,278.4,2.42583333333333,4.64,2,5,"Leisler's",8,18,1.13
"37","d9",55.01965,-6.82065,"2018-07-13","NHMSYS0000080185","Nyctalus leisleri",8,77,"medium/high","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-07-13 22:46:34",2018-07-13 22:46:34,2018-07-13,"Jul",2018-07-13 22:01:35,2018-07-14 05:07:56,7.10583333333333,426.35,44.9833333333333,381.366666666667,0.749722222222222,6.35611111111111,1,6,"Leisler's",8,18,1.13
"38","d10",55.017283,-6.81975,"2018-07-14","NHMSYS0000080185","Nyctalus leisleri",3,51,"medium","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-07-14 23:48:39",2018-07-14 23:48:39,2018-07-14,"Jul",2018-07-14 22:00:28,2018-07-15 05:09:19,7.1475,428.85,108.183333333333,320.666666666667,1.80305555555556,5.34444444444444,2,5,"Leisler's",8,18,0.42
"39","d8",55.022133,-6.82135,"2018-07-14","NHMSYS0000080185","Nyctalus leisleri",2,31,"low/medium","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-07-14 23:50:48",2018-07-14 23:50:48,2018-07-14,"Jul",2018-07-14 22:00:28,2018-07-15 05:09:19,7.1475,428.85,110.333333333333,318.516666666667,1.83888888888889,5.30861111111111,2,5,"Leisler's",8,18,0.28
"40","d9",55.01965,-6.82065,"2018-07-16","NHMSYS0000080185","Nyctalus leisleri",1,0,"low","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-07-16 23:18:43",2018-07-16 23:18:43,2018-07-16,"Jul",2018-07-16 21:58:04,2018-07-17 05:12:11,7.23527777777778,434.116666666667,80.65,353.466666666667,1.34416666666667,5.89111111111111,1,6,"Leisler's",8,18,0.14
"41","d10",55.017283,-6.81975,"2018-07-17","NHMSYS0000080185","Nyctalus leisleri",6,70,"medium/high","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-07-17 00:11:36",2018-07-17 00:11:36,2018-07-16,"Jul",2018-07-16 21:58:04,2018-07-17 05:12:11,7.23527777777778,434.116666666667,133.533333333333,300.583333333333,2.22555555555556,5.00972222222222,2,5,"Leisler's",8,18,0.83
"42","d10",55.017283,-6.81975,"2018-07-18","NHMSYS0000080185","Nyctalus leisleri",35,94,"high","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-07-18 00:07:06",2018-07-18 00:07:06,2018-07-17,"Jul",2018-07-17 21:56:48,2018-07-18 05:13:40,7.28111111111111,436.866666666667,130.3,306.566666666667,2.17166666666667,5.10944444444444,2,5,"Leisler's",8,18,4.81
"43","d10",55.017283,-6.81975,"2018-07-18","NHMSYS0000080185","Nyctalus leisleri",35,94,"high","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-07-18 23:06:23",2018-07-18 23:06:23,2018-07-18,"Jul",2018-07-18 21:55:30,2018-07-19 05:15:11,7.32805555555556,439.683333333333,70.8833333333333,368.8,1.18138888888889,6.14666666666667,1,6,"Leisler's",8,18,4.78
"44","d6",55.0269,-6.821783,"2018-07-18","NHMSYS0000080185","Nyctalus leisleri",22,89,"high","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-07-18 00:28:58",2018-07-18 00:28:58,2018-07-17,"Jul",2018-07-17 21:56:48,2018-07-18 05:13:40,7.28111111111111,436.866666666667,152.166666666667,284.7,2.53611111111111,4.745,3,5,"Leisler's",8,18,3.02
"45","d6",55.0269,-6.821783,"2018-07-18","NHMSYS0000080185","Nyctalus leisleri",22,89,"high","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-07-18 23:24:14",2018-07-18 23:24:14,2018-07-18,"Jul",2018-07-18 21:55:30,2018-07-19 05:15:11,7.32805555555556,439.683333333333,88.7333333333333,350.95,1.47888888888889,5.84916666666667,1,6,"Leisler's",8,18,3
"46","d7",55.024583,-6.821733,"2018-07-18","NHMSYS0000080185","Nyctalus leisleri",22,89,"high","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-07-18 00:11:46",2018-07-18 00:11:46,2018-07-17,"Jul",2018-07-17 21:56:48,2018-07-18 05:13:40,7.28111111111111,436.866666666667,134.966666666667,301.9,2.24944444444444,5.03166666666667,2,5,"Leisler's",8,18,3.02
"47","d7",55.024583,-6.821733,"2018-07-18","NHMSYS0000080185","Nyctalus leisleri",22,89,"high","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-07-18 23:00:29",2018-07-18 23:00:29,2018-07-18,"Jul",2018-07-18 21:55:30,2018-07-19 05:15:11,7.32805555555556,439.683333333333,64.9833333333333,374.7,1.08305555555556,6.245,1,6,"Leisler's",8,18,3
"48","d8",55.022133,-6.82135,"2018-07-18","NHMSYS0000080185","Nyctalus leisleri",56,98,"high","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-07-18 00:09:44",2018-07-18 00:09:44,2018-07-17,"Jul",2018-07-17 21:56:48,2018-07-18 05:13:40,7.28111111111111,436.866666666667,132.933333333333,303.933333333333,2.21555555555556,5.06555555555556,2,5,"Leisler's",8,18,7.69
"49","d8",55.022133,-6.82135,"2018-07-18","NHMSYS0000080185","Nyctalus leisleri",56,98,"high","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-07-18 22:45:39",2018-07-18 22:45:39,2018-07-18,"Jul",2018-07-18 21:55:30,2018-07-19 05:15:11,7.32805555555556,439.683333333333,50.15,389.533333333333,0.835833333333333,6.49222222222222,1,6,"Leisler's",8,18,7.64
"50","d9",55.01965,-6.82065,"2018-07-18","NHMSYS0000080185","Nyctalus leisleri",47,96,"high","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-07-18 00:08:58",2018-07-18 00:08:58,2018-07-17,"Jul",2018-07-17 21:56:48,2018-07-18 05:13:40,7.28111111111111,436.866666666667,132.166666666667,304.7,2.20277777777778,5.07833333333333,2,5,"Leisler's",8,18,6.46
"51","d9",55.01965,-6.82065,"2018-07-18","NHMSYS0000080185","Nyctalus leisleri",47,96,"high","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-07-18 23:24:42",2018-07-18 23:24:42,2018-07-18,"Jul",2018-07-18 21:55:30,2018-07-19 05:15:11,7.32805555555556,439.683333333333,89.2,350.483333333333,1.48666666666667,5.84138888888889,1,6,"Leisler's",8,18,6.41
"52","d10",55.017283,-6.81975,"2018-07-23","NHMSYS0000080185","Nyctalus leisleri",24,90,"high","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-07-23 22:31:26",2018-07-23 22:31:26,2018-07-23,"Jul",2018-07-23 21:48:15,2018-07-24 05:23:09,7.58166666666667,454.9,43.1833333333333,411.716666666667,0.719722222222222,6.86194444444444,1,7,"Leisler's",8,18,3.17
"53","d6",55.0269,-6.821783,"2018-07-23","NHMSYS0000080185","Nyctalus leisleri",25,92,"high","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-07-23 22:40:07",2018-07-23 22:40:07,2018-07-23,"Jul",2018-07-23 21:48:15,2018-07-24 05:23:09,7.58166666666667,454.9,51.8666666666667,403.033333333333,0.864444444444444,6.71722222222222,1,7,"Leisler's",8,18,3.3
